playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2535724","null","Dominique Jones","TE","MIA","TE","MIA","null","2.12","null","null","null","46","null","null","0.065","null","null","null","2.12","2.12","2.9392","null",
"2535869","null","Rod Streater","WR","SF","WR","SF","null","2.11","null","null","null","117","null","null","0.025","null","null","null","2.11","2.11","6.6575","null",
"2535890","null","Travaris Cadet","RB","NO","RB","NO","null","2.09","null","null","null","65","null","null","0.13","null","null","null","2.09","2.09","6.5302","null",
"2535943","null","Sean McGrath","TE","SD","TE","SD","null","0.42","null","null","null","75","null","null","0.03","null","null","null","0.42","0.42","5.4762","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","3.56","null","null","null","92","null","null","0","null","null","null","3.56","3.56","5.4483","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","0.49","null","null","null","147","null","null","0.005","null","null","null","0.49","0.49","null","null",
"2535988","null","Brittan Golden","WR","ARI","WR","ARI","null","1.04","null","null","null","132","null","null","0.155","null","null","null","1.04","1.04","6.6575","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","null","2.95","null","null","null","55","null","null","0.1","null","null","null","2.95","2.95","6.8164","null",
"2536340","null","Justin Tucker","K","BAL","K","BAL","null","1.8","null","null","null","21","null","null","0.05","null","null","null","1.8","1.8","2.2229","null",
"2536342","null","Brandon Bostick","TE","NYJ","TE","NYJ","null","0.56","null","null","null","69","null","null","0.04","null","null","null","0.56","0.56","null","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","null","1.6","null","null","null","56","null","null","0.21","null","null","null","1.6","1.6","null","null",
"2539203","null","Cobi Hamilton","WR","PIT","WR","PIT","null","3.12","null","null","null","97","null","null","0.275","null","null","null","3.12","3.12","4.6017","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","5.64","null","null","null","73","null","null","0.1","null","null","null","5.64","5.64","6.1738","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","3.12","null","null","null","54","null","null","0.21","null","null","null","3.12","3.12","4.4312","null",
"2539227","null","Dustin Hopkins","K","WAS","K","WAS","null","2","null","null","null","16","null","null","0","null","null","null","2","2","5.8472","null",
"2539235","null","Tavarres King","WR","NYG","WR","NYG","null","0.12","null","null","null","169","null","null","0.115","null","null","null","0.12","0.12","null","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","6.15","null","null","null","65","null","null","0.185","null","null","null","6.15","6.15","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","5.15","null","null","null","43","null","null","0.545","null","null","null","5.15","5.15","5.3853","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","5.39","null","null","null","41","null","null","0.14","null","null","null","5.39","5.39","4.145","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","null","0.096","null","null","null","53","null","null","0.003","null","null","null","0.096","0.096","null","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","null","0.25","null","null","null","34","null","null","0.026","null","null","null","0.25","0.25","null","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","2.06","null","null","null","66","null","null","0.34","null","null","null","2.06","2.06","6.9118","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","null","0.27","null","null","null","108","null","null","0.02","null","null","null","0.27","0.27","5.9577","null",
"2539308","null","Matt Barkley","QB","CHI","QB","CHI","null","14.474","null","null","null","25","null","null","0.117","null","null","null","14.474","14.474","6.2895","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","0.25","null","null","null","109","null","null","0.025","null","null","null","0.25","0.25","null","null",
"2539322","null","Christine Michael","RB","GB","RB","GB","null","1.25","null","null","null","73","null","null","0.18","null","null","null","1.25","1.25","6.4348","null",
"2539637","null","Caleb Sturgis","K","PHI","K","PHI","null","1.9","null","null","null","19","null","null","0.1","null","null","null","1.9","1.9","5.8472","null",
"2539645","null","Brandon Williams","TE","SEA","TE","SEA","null","0.36","null","null","null","81","null","null","0.045","null","null","null","0.36","0.36","8.5206","null",
"2539663","null","Mike Gillislee","RB","BUF","RB","BUF","null","3.23","null","null","null","53","null","null","0.195","null","null","null","3.23","3.23","null","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","null","0.212","null","null","null","38","null","null","0.006","null","null","null","0.212","0.212","null","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","null","5.46","null","null","null","77","null","null","0.11","null","null","null","5.46","5.46","null","null",
"2539980","null","Kerwynn Williams","RB","ARI","RB","ARI","null","0.2","null","null","null","111","null","null","0.015","null","null","null","0.2","0.2","null","null",
"2539995","null","Mychal Rivera","TE","OAK","TE","OAK","null","2.62","null","null","null","38","null","null","0.085","null","null","null","2.62","2.62","4.7658","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","6.45","null","null","null","37","null","null","0.575","null","null","null","6.45","6.45","null","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","null","13.91","null","null","null","10","null","null","0.385","null","null","null","13.91","13.91","null","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","3.39","null","null","null","51","null","null","0.135","null","null","null","3.39","3.39","5.0991","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","null","5.27","null","null","null","80","null","null","0.17","null","null","null","5.27","5.27","3.8157","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","11.48","null","null","null","3","null","null","0.64","null","null","null","11.48","11.48","2.6347","null",
"2540151","null","Justin Hunter","WR","BUF","WR","BUF","null","3.77","null","null","null","90","null","null","0.16","null","null","null","3.77","3.77","5.9924","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","9.26","null","null","null","7","null","null","0.395","null","null","null","9.26","9.26","4.0554","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","12.44","null","null","null","18","null","null","0.525","null","null","null","12.44","12.44","3.5134","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","null","21.76","null","null","null","2","null","null","3.96","null","null","null","21.76","21.76","0.9012","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","null","7.84","null","null","null","47","null","null","0.12","null","null","null","7.84","7.84","5.3273","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","null","0.44","null","null","null","93","null","null","0.015","null","null","null","0.44","0.44","5.6715","null",
"2540200","null","Dion Sims","TE","MIA","TE","MIA","null","3.6","null","null","null","32","null","null","0.26","null","null","null","3.6","3.6","2.4318","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","null","7.15","null","null","null","55","null","null","0.12","null","null","null","7.15","7.15","6.1134","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","2.33","null","null","null","44","null","null","0.145","null","null","null","2.33","2.33","5.9836","null",
"2540204","null","Spencer Ware","RB","KC","RB","KC","null","13.27","null","null","null","13","null","null","0.185","null","null","null","13.27","13.27","2.6185","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","null","1.63","null","null","null","54","null","null","0.02","null","null","null","1.63","1.63","5.1717","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","null","8.12","null","null","null","11","null","null","0.26","null","null","null","8.12","8.12","3.8525","null",
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","null","2.64","null","null","null","58","null","null","0.11","null","null","null","2.64","2.64","6.1486","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","null","5.79","null","null","null","21","null","null","0.06","null","null","null","5.79","5.79","4.4614","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","11.99","null","null","null","1","null","null","0.325","null","null","null","11.99","11.99","1.5184","null",
"2540259","null","MarQueis Gray","TE","MIA","TE","MIA","null","2.25","null","null","null","45","null","null","0.15","null","null","null","2.25","2.25","5.5777","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","1","null","null","null","60","null","null","0.12","null","null","null","1","1","8.2162","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","null","1.12","null","null","null","129","null","null","0.005","null","null","null","1.12","1.12","4.9041","null",
"2541161","null","Latavius Murray","RB","OAK","RB","OAK","null","12.91","null","null","null","16","null","null","0.3","null","null","null","12.91","12.91","null","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","1.88","null","null","null","52","null","null","0.17","null","null","null","1.88","1.88","4.9688","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","2.46","null","null","null","42","null","null","0.07","null","null","null","2.46","2.46","null","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","3.93","null","null","null","30","null","null","0.17","null","null","null","3.93","3.93","null","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","2.36","null","null","null","111","null","null","0.045","null","null","null","2.36","2.36","2.7274","null",
"2541544","null","Benny Cunningham","RB","LA","RB","LA","null","4.05","null","null","null","46","null","null","0.18","null","null","null","4.05","4.05","4.5266","null",
"2541556","null","Brandon McManus","K","DEN","K","DEN","null","2.2","null","null","null","11","null","null","0.1","null","null","null","2.2","2.2","4.8588","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","null","7.66","null","null","null","50","null","null","0.16","null","null","null","7.66","7.66","null","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","4.96","null","null","null","28","null","null","0.84","null","null","null","4.96","4.96","5.2732","null",
"2541940","null","Rashad Ross","WR","WAS","WR","WAS","null","0.17","null","null","null","168","null","null","0.105","null","null","null","0.17","0.17","null","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","null","3.83","null","null","null","89","null","null","0.115","null","null","null","3.83","3.83","4.5413","null",
"2542060","null","Jordan Gay","K","BUF","K","BUF","null","0","null","null","null","29","null","null","null","null","null","null","0","0","null","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","null","0.09","null","null","null","55","null","null","0.024","null","null","null","0.09","0.09","null","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","null","11.11","null","null","null","24","null","null","0.075","null","null","null","11.11","11.11","null","null",
"2543466","null","Eric Ebron","TE","DET","TE","DET","null","10.32","null","null","null","5","null","null","1.045","null","null","null","10.32","10.32","2.6347","null",
"2543468","null","Mike Evans","WR","TB","WR","TB","null","16.68","null","null","null","3","null","null","1.275","null","null","null","16.68","16.68","null","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","11.12","null","null","null","23","null","null","0.03","null","null","null","11.12","11.12","null","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","9.33","null","null","null","38","null","null","0.44","null","null","null","9.33","9.33","4.0576","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","14.36","null","null","null","26","null","null","0.195","null","null","null","14.36","14.36","null","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","null","10.75","null","null","null","28","null","null","0.185","null","null","null","10.75","10.75","4.6622","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","null","3.56","null","null","null","92","null","null","0.045","null","null","null","3.56","3.56","null","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","11","null","null","null","26","null","null","0.205","null","null","null","11","11","3.4529","null",
"2543496","null","Odell Beckham","WR","NYG","WR","NYG","null","16.34","null","null","null","4","null","null","2.145","null","null","null","16.34","16.34","null","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","0.288","null","null","null","31","null","null","0.014","null","null","null","0.288","0.288","null","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","13.12","null","null","null","12","null","null","0.13","null","null","null","13.12","13.12","4.118","null",
"2543499","null","Derek Carr","QB","OAK","QB","OAK","null","19.438","null","null","null","7","null","null","0.25","null","null","null","19.438","19.438","5.1573","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","9.49","null","null","null","35","null","null","0.07","null","null","null","9.49","9.49","null","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","10.08","null","null","null","32","null","null","0.135","null","null","null","10.08","10.08","3.332","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","2.48","null","null","null","61","null","null","0.155","null","null","null","2.48","2.48","6.1486","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","14.32","null","null","null","7","null","null","0.21","null","null","null","14.32","14.32","2.5231","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","0.25","null","null","null","165","null","null","0.045","null","null","null","0.25","0.25","null","null",
"2543596","null","Dri Archer","RB","BUF","RB","BUF","null","0","null","null","null","117","null","null","0","null","null","null","0","0","null","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","null","2.83","null","null","null","57","null","null","0.225","null","null","null","2.83","2.83","null","null",
"2543603","null","Jeremy Hill","RB","CIN","RB","CIN","null","13.98","null","null","null","9","null","null","0.19","null","null","null","13.98","13.98","null","null",
"2543605","null","Zach Mettenberger","QB","PIT","QB","PIT","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2543614","null","Donte Moncrief","WR","IND","WR","IND","null","11.07","null","null","null","25","null","null","0.15","null","null","null","11.07","11.07","4.9645","null",
"2543619","null","Walt Powell","WR","BUF","WR","BUF","null","2","null","null","null","120","null","null","0.18","null","null","null","2","2","null","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","null","0.49","null","null","null","147","null","null","0.02","null","null","null","0.49","0.49","null","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","null","0.204","null","null","null","41","null","null","0.018","null","null","null","0.204","0.204","null","null",
"2543641","null","Devin Street","WR","IND","WR","IND","null","0.54","null","null","null","144","null","null","0.02","null","null","null","0.54","0.54","null","null",
"2543664","null","Terrance West","RB","BAL","RB","BAL","null","8.48","null","null","null","29","null","null","0.2","null","null","null","8.48","8.48","3.7634","null",
"2543683","null","Austin Seferian-Jenkins","TE","NYJ","TE","NYJ","null","2.47","null","null","null","41","null","null","0.015","null","null","null","2.47","2.47","6.491","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","null","0.31","null","null","null","105","null","null","0.02","null","null","null","0.31","0.31","null","null",
"2543704","null","Lorenzo Taliaferro","RB","BAL","RB","BAL","null","0.31","null","null","null","105","null","null","0.05","null","null","null","0.31","0.31","null","null",
"2543715","null","Jerick McKinnon","RB","MIN","RB","MIN","null","8.16","null","null","null","31","null","null","0.185","null","null","null","8.16","8.16","4.145","null",
"2543721","null","C.J. Fiedorowicz","TE","HOU","TE","HOU","null","8.6","null","null","null","9","null","null","0.29","null","null","null","8.6","8.6","null","null",
"2543743","null","Carlos Hyde","RB","SF","RB","SF","null","13.38","null","null","null","12","null","null","0.18","null","null","null","13.38","13.38","3.0001","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","null","1.11","null","null","null","131","null","null","0.095","null","null","null","1.11","1.11","6.4157","null",
"2543751","null","David Fales","QB","CHI","QB","CHI","null","0.044","null","null","null","57","null","null","0.018","null","null","null","0.044","0.044","null","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","null","2.3","null","null","null","113","null","null","0.045","null","null","null","2.3","2.3","2.7274","null",
"2543767","null","Logan Thomas","QB","BUF","QB","BUF","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2543773","null","James White","RB","NE","RB","NE","null","5.92","null","null","null","38","null","null","0.24","null","null","null","5.92","5.92","3.7634","null",
"2543794","null","Crockett Gillmore","TE","BAL","TE","BAL","null","2.45","null","null","null","43","null","null","0.16","null","null","null","2.45","2.45","null","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","null","0.096","null","null","null","53","null","null","0.007","null","null","null","0.096","0.096","null","null",
"2543828","null","Quincy Enunwa","WR","NYJ","WR","NYJ","null","8.55","null","null","null","43","null","null","0.095","null","null","null","8.55","8.55","4.1785","null",
"2543847","null","John Brown","WR","ARI","WR","ARI","null","6.23","null","null","null","63","null","null","0.075","null","null","null","6.23","6.23","null","null",
"2550162","null","James Wright","WR","CIN","WR","CIN","null","3.56","null","null","null","92","null","null","0.135","null","null","null","3.56","3.56","null","null",
"2550163","null","Michael Campanaro","WR","BAL","WR","BAL","null","0.68","null","null","null","136","null","null","0.025","null","null","null","0.68","0.68","null","null",
"2550182","null","Isaiah Burse","WR","SD","WR","SD","null","0.01","null","null","null","170","null","null","0.01","null","null","null","0.01","0.01","null","null",
"2550183","null","Jeremy Butler","WR","SD","WR","SD","null","0.77","null","null","null","135","null","null","0.09","null","null","null","0.77","0.77","5.932","null",
"2550198","null","Bennie Fowler","WR","DEN","WR","DEN","null","2.67","null","null","null","104","null","null","0.045","null","null","null","2.67","2.67","null","null",
"2550206","null","Ryan Hewitt","TE","CIN","TE","CIN","null","0.49","null","null","null","72","null","null","0.045","null","null","null","0.49","0.49","null","null",
"2550223","null","Freddie Martino","WR","TB","WR","TB","null","0.27","null","null","null","164","null","null","0.04","null","null","null","0.27","0.27","5.6901","null",
"2550235","null","Roosevelt Nix","RB","PIT","RB","PIT","null","0.25","null","null","null","109","null","null","0.055","null","null","null","0.25","0.25","null","null",
"2550256","null","Willie Snead","WR","NO","WR","NO","null","10.84","null","null","null","27","null","null","0.095","null","null","null","10.84","10.84","4.239","null",
"2550263","null","Juwan Thompson","RB","DEN","RB","DEN","null","0.4","null","null","null","98","null","null","0.025","null","null","null","0.4","0.4","8.6291","null",
"2550268","null","Charcandrick West","RB","KC","RB","KC","null","5.13","null","null","null","44","null","null","1.065","null","null","null","5.13","5.13","2.8093","null",
"2550272","null","Albert Wilson","WR","KC","WR","KC","null","5.9","null","null","null","69","null","null","0.025","null","null","null","5.9","5.9","5.2669","null",
"2550284","null","Trey Burton","TE","PHI","TE","PHI","null","2.59","null","null","null","39","null","null","0.115","null","null","null","2.59","2.59","4.7658","null",
"2550313","null","Richard Rodgers","TE","GB","TE","GB","null","2.79","null","null","null","36","null","null","0.11","null","null","null","2.79","2.79","5.2732","null",
"2550325","null","Chandler Catanzaro","K","ARI","K","ARI","null","2.3","null","null","null","6","null","null","4.4409e-16","null","null","null","2.3","2.3","4.8588","null",
"2550328","null","Brandon Coleman","WR","NO","WR","NO","null","2.2","null","null","null","116","null","null","0.095","null","null","null","2.2","2.2","6.5971","null",
"2550405","null","Erik Swoope","TE","IND","TE","IND","null","1.62","null","null","null","55","null","null","0.105","null","null","null","1.62","1.62","5.4762","null",
"2550454","null","Asante Cleveland","TE","SD","TE","SD","null","0.3","null","null","null","83","null","null","0.09","null","null","null","0.3","0.3","null","null",
"2550512","null","Damien Williams","RB","MIA","RB","MIA","null","3.5","null","null","null","50","null","null","0.165","null","null","null","3.5","3.5","4.2404","null",
"2550521","null","Xavier Grimble","TE","PIT","TE","PIT","null","0.58","null","null","null","68","null","null","0.03","null","null","null","0.58","0.58","null","null",
"2550542","null","Kapri Bibbs","RB","DEN","RB","DEN","null","4.08","null","null","null","45","null","null","0.115","null","null","null","4.08","4.08","2.8093","null",
"2550545","null","Chris Boswell","K","PIT","K","PIT","null","2","null","null","null","18","null","null","0.1","null","null","null","2","2","6.8357","null",
"2550546","null","Philly Brown","WR","CAR","WR","CAR","null","2.69","null","null","null","103","null","null","0.025","null","null","null","2.69","2.69","null","null",
"2550597","null","Seth Roberts","WR","OAK","WR","OAK","null","5.41","null","null","null","78","null","null","0.13","null","null","null","5.41","5.41","4.9645","null",
"2550617","null","Taylor Gabriel","WR","ATL","WR","ATL","null","6.82","null","null","null","58","null","null","0.125","null","null","null","6.82","6.82","5.025","null",
"2550636","null","Cairo Santos","K","KC","K","KC","null","2.1","null","null","null","14","null","null","0.1","null","null","null","2.1","2.1","5.1883","null",
"2550656","null","Cameron Brate","TE","TB","TE","TB","null","9.29","null","null","null","6","null","null","0.095","null","null","null","9.29","9.29","3.3451","null",
"2550738","null","Fitzgerald Toussaint","RB","PIT","RB","PIT","null","2.49","null","null","null","60","null","null","0.055","null","null","null","2.49","2.49","5.4807","null",
"2552033","null","Jameis Winston","QB","TB","QB","TB","null","17.346","null","null","null","15","null","null","0.327","null","null","null","17.346","17.346","6.667","null",
"2552369","null","Bryce Petty","QB","NYJ","QB","NYJ","null","0.224","null","null","null","35","null","null","0.008","null","null","null","0.224","0.224","null","null",
"2552375","null","Cameron Artis-Payne","RB","CAR","RB","CAR","null","0.62","null","null","null","88","null","null","0.075","null","null","null","0.62","0.62","null","null",
"2552379","null","Jeremy Langford","RB","CHI","RB","CHI","null","5.35","null","null","null","42","null","null","0.21","null","null","null","5.35","5.35","2.9047","null",
"2552382","null","Malcolm Brown","RB","LA","RB","LA","null","0.36","null","null","null","104","null","null","0.05","null","null","null","0.36","0.36","5.6715","null",
"2552396","null","Ben Koyack","TE","JAC","TE","JAC","null","3.5","null","null","null","33","null","null","0.435","null","null","null","3.5","3.5","5.4762","null",
"2552397","null","Clive Walford","TE","OAK","TE","OAK","null","5.01","null","null","null","27","null","null","0.375","null","null","null","5.01","5.01","4.7658","null",
"2552399","null","Jeff Heuerman","TE","DEN","TE","DEN","null","1.43","null","null","null","57","null","null","0.17","null","null","null","1.43","1.43","null","null",
"2552402","null","Nick Boyle","TE","BAL","TE","BAL","null","0.66","null","null","null","65","null","null","0.03","null","null","null","0.66","0.66","null","null",
"2552403","null","Nick OLeary","TE","BUF","TE","BUF","null","0.66","null","null","null","65","null","null","0.07","null","null","null","0.66","0.66","8.3176","null",
"2552408","null","Darren Waller","WR","BAL","WR","BAL","null","1.48","null","null","null","125","null","null","0.15","null","null","null","1.48","1.48","null","null",
"2552409","null","DeVante Parker","WR","MIA","WR","MIA","null","5.59","null","null","null","74","null","null","0.11","null","null","null","5.59","5.59","null","null",
"2552411","null","Dezmin Lewis","WR","BUF","WR","BUF","null","2.52","null","null","null","109","null","null","0.1","null","null","null","2.52","2.52","null","null",
"2552415","null","Jamison Crowder","WR","WAS","WR","WAS","null","11.92","null","null","null","19","null","null","0.025","null","null","null","11.92","11.92","4.4808","null",
"2552418","null","Justin Hardy","WR","ATL","WR","ATL","null","2.75","null","null","null","100","null","null","0.005","null","null","null","2.75","2.75","5.1459","null",
"2552420","null","Keith Mumphery","WR","HOU","WR","HOU","null","0.37","null","null","null","156","null","null","0.01","null","null","null","0.37","0.37","0.9739","null",
"2552424","null","Phillip Dorsett","WR","IND","WR","IND","null","5.29","null","null","null","79","null","null","0.035","null","null","null","5.29","5.29","5.6296","null",
"2552425","null","Rashad Greene","WR","JAC","WR","JAC","null","0","null","null","null","171","null","null","0","null","null","null","0","0","null","null",
"2552429","null","Ty Montgomery","WR","GB","WR","GB","null","5.47","null","null","null","76","null","null","0.035","null","null","null","5.47","5.47","4.6017","null",
"2552430","null","Tyler Lockett","WR","SEA","WR","SEA","null","6.36","null","null","null","62","null","null","0.165","null","null","null","6.36","6.36","4.6017","null",
"2552431","null","Vince Mayle","WR","DAL","WR","DAL","null","0.99","null","null","null","133","null","null","0.215","null","null","null","0.99","0.99","null","null",
"2552453","null","Tevin Coleman","RB","ATL","RB","ATL","null","10.88","null","null","null","24","null","null","0.905","null","null","null","10.88","10.88","5.3853","null",
"2552458","null","Devin Funchess","WR","CAR","WR","CAR","null","4.96","null","null","null","82","null","null","0.3","null","null","null","4.96","4.96","4.6622","null",
"2552463","null","Jaelen Strong","WR","HOU","WR","HOU","null","2.9","null","null","null","98","null","null","0.13","null","null","null","2.9","2.9","null","null",
"2552469","null","Melvin Gordon","RB","SD","RB","SD","null","17.62","null","null","null","4","null","null","1.325","null","null","null","17.62","17.62","2.6185","null",
"2552470","null","Sammie Coates","WR","PIT","WR","PIT","null","4.78","null","null","null","83","null","null","0.475","null","null","null","4.78","4.78","5.811","null",
"2552471","null","T.J. Yeldon","RB","JAC","RB","JAC","null","8.1","null","null","null","32","null","null","0.265","null","null","null","8.1","8.1","null","null",
"2552475","null","Todd Gurley","RB","LA","RB","LA","null","11.08","null","null","null","23","null","null","0.35","null","null","null","11.08","11.08","3.9542","null",
"2552477","null","Aaron Ripkowski","RB","GB","RB","GB","null","0.94","null","null","null","76","null","null","0.03","null","null","null","0.94","0.94","5.8623","null",
"2552478","null","Blake Bell","TE","SF","TE","SF","null","0.13","null","null","null","85","null","null","0.13","null","null","null","0.13","0.13","null","null",
"2552487","null","Amari Cooper","WR","OAK","WR","OAK","null","13.9","null","null","null","7","null","null","0.065","null","null","null","13.9","13.9","2.9087","null",
"2552491","null","Dorial Green-Beckham","WR","PHI","WR","PHI","null","7.73","null","null","null","48","null","null","0.045","null","null","null","7.73","7.73","6.3552","null",
"2552559","null","C.J. Uzomah","TE","CIN","TE","CIN","null","0.6","null","null","null","67","null","null","0.03","null","null","null","0.6","0.6","null","null",
"2552576","null","Sean Mannion","QB","LA","QB","LA","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2552580","null","A.J. Derby","TE","DEN","TE","DEN","null","4.31","null","null","null","29","null","null","0.385","null","null","null","4.31","4.31","null","null",
"2552582","null","Jay Ajayi","RB","MIA","RB","MIA","null","13.04","null","null","null","15","null","null","0.245","null","null","null","13.04","13.04","4.4312","null",
"2552586","null","Tyler Kroft","TE","CIN","TE","CIN","null","1.92","null","null","null","50","null","null","0.03","null","null","null","1.92","1.92","null","null",
"2552588","null","Brett Hundley","QB","GB","QB","GB","null","0.036","null","null","null","58","null","null","0.028","null","null","null","0.036","0.036","null","null",
"2552597","null","Breshad Perriman","WR","BAL","WR","BAL","null","3.89","null","null","null","87","null","null","0.055","null","null","null","3.89","3.89","6.6575","null",
"2552600","null","Nelson Agholor","WR","PHI","WR","PHI","null","4.07","null","null","null","85","null","null","0.105","null","null","null","4.07","4.07","7.8668","null",
"2552608","null","Stefon Diggs","WR","MIN","WR","MIN","null","13.78","null","null","null","9","null","null","0.295","null","null","null","13.78","13.78","null","null",
"2552622","null","Chris Manhertz","TE","CAR","TE","CAR","null","0","null","null","null","86","null","null","0","null","null","null","0","0","null","null",
"2552631","null","Javorius Allen","RB","BAL","RB","BAL","null","0.73","null","null","null","81","null","null","0.01","null","null","null","0.73","0.73","null","null",
"2552633","null","Jesse James","TE","PIT","TE","PIT","null","2.95","null","null","null","35","null","null","0.185","null","null","null","2.95","2.95","4.6643","null",
"2552635","null","Matt Jones","RB","WAS","RB","WAS","null","1.46","null","null","null","71","null","null","0.13","null","null","null","1.46","1.46","null","null",
"2552636","null","Michael Burton","RB","DET","RB","DET","null","0.18","null","null","null","113","null","null","0.015","null","null","null","0.18","0.18","null","null",
"2552647","null","Marcus Murphy","RB","NO","RB","NO","null","0.17","null","null","null","114","null","null","0.015","null","null","null","0.17","0.17","null","null",
"2552651","null","Kaelin Clay","WR","BAL","WR","BAL","null","0.68","null","null","null","136","null","null","0.07","null","null","null","0.68","0.68","null","null",
"2552652","null","Chris Conley","WR","KC","WR","KC","null","5.85","null","null","null","72","null","null","0.235","null","null","null","5.85","5.85","null","null",
"2552654","null","Geremy Davis","WR","SD","WR","SD","null","0.35","null","null","null","159","null","null","0.02","null","null","null","0.35","0.35","null","null",
"2552656","null","J.J. Nelson","WR","ARI","WR","ARI","null","5.95","null","null","null","67","null","null","0.055","null","null","null","5.95","5.95","3.8157","null",
"2553112","null","Jason Myers","K","JAC","K","JAC","null","1.5","null","null","null","26","null","null","0.8","null","null","null","1.5","1.5","0.905","null",
"2553318","null","James OShaughnessy","TE","KC","TE","KC","null","0.38","null","null","null","79","null","null","0.015","null","null","null","0.38","0.38","null","null",
"2553434","null","Devin Smith","WR","NYJ","WR","NYJ","null","0.55","null","null","null","143","null","null","0.015","null","null","null","0.55","0.55","null","null",
"2553435","null","David Johnson","RB","ARI","RB","ARI","null","23.01","null","null","null","1","null","null","3.14","null","null","null","23.01","23.01","null","null",
