3807.35,88.546
tom brady,jeremy hill,thomas rawls,amari cooper,allen robinson,brandon marshall,deandre hopkins,tyler eifert,denver,
aaron rodgers,devonta freeman,rashad jennings,thomas rawls,amari cooper,kelvin benjamin,deandre hopkins,tyler eifert,tennessee,
cam newton,david johnson,devonta freeman,tevin coleman,allen robinson,terrelle pryor,mike wallace,gary barnidge,tennessee,
ryan fitzpatrick,david johnson,jeremy hill,rashad jennings,allen robinson,mike wallace,kenny britt,greg olsen,tennessee,
tom brady,demarco murray,carlos hyde,thomas rawls,brandon marshall,deandre hopkins,mike wallace,tyler eifert,san diego,
tom brady,david johnson,devonta freeman,thomas rawls,brandon marshall,deandre hopkins,mike wallace,gary barnidge,cincinnati,
blake bortles,david johnson,devonta freeman,tevin coleman,amari cooper,allen robinson,kelvin benjamin,gary barnidge,cincinnati,
ryan fitzpatrick,david johnson,devonta freeman,thomas rawls,amari cooper,terrelle pryor,steve smith,gary barnidge,new orleans,
ryan fitzpatrick,david johnson,devonta freeman,jeremy hill,brandon marshall,mike wallace,steve smith,greg olsen,denver,
ryan fitzpatrick,david johnson,devonta freeman,carlos hyde,allen robinson,deandre hopkins,mike wallace,travis kelce,new orleans,
ryan fitzpatrick,david johnson,jeremy hill,isaiah crowell,allen robinson,kelvin benjamin,deandre hopkins,greg olsen,tennessee,
tom brady,devonta freeman,rashad jennings,tevin coleman,amari cooper,allen robinson,deandre hopkins,travis kelce,new orleans,
tom brady,jeremy hill,thomas rawls,devontae booker,amari cooper,allen robinson,deandre hopkins,greg olsen,cincinnati,
ryan fitzpatrick,david johnson,devonta freeman,jeremy hill,amari cooper,deandre hopkins,mike wallace,tyler eifert,tennessee,
tom brady,david johnson,carlos hyde,tevin coleman,allen robinson,deandre hopkins,mike wallace,charles clay,tennessee,
aaron rodgers,david johnson,thomas rawls,allen robinson,brandon marshall,deandre hopkins,mike wallace,gary barnidge,new orleans,
blake bortles,david johnson,thomas rawls,tevin coleman,allen robinson,rishard matthews,mike wallace,greg olsen,tennessee,
cam newton,david johnson,devonta freeman,jeremy hill,kelvin benjamin,brandon marshall,deandre hopkins,gary barnidge,denver,
tom brady,demarco murray,devonta freeman,jeremy hill,allen robinson,brandon marshall,mike wallace,charles clay,san diego,
blake bortles,david johnson,jeremy hill,carlos hyde,terrelle pryor,kelvin benjamin,deandre hopkins,greg olsen,cincinnati,
tom brady,devonta freeman,jeremy hill,amari cooper,brandon marshall,deandre hopkins,mike wallace,travis kelce,denver,
blake bortles,david johnson,devonta freeman,rashad jennings,amari cooper,deandre hopkins,mike wallace,gary barnidge,new orleans,
tom brady,devonta freeman,carlos hyde,isaiah crowell,amari cooper,deandre hopkins,mike wallace,tyler eifert,tennessee,
tom brady,devonta freeman,carlos hyde,thomas rawls,allen robinson,brandon marshall,deandre hopkins,travis kelce,denver,
tom brady,david johnson,jeremy hill,rashad jennings,brandon marshall,deandre hopkins,mike wallace,tyler eifert,cincinnati,
blake bortles,david johnson,thomas rawls,tevin coleman,amari cooper,deandre hopkins,mike wallace,greg olsen,tennessee,
matt barkley,david johnson,devonta freeman,allen robinson,brandon marshall,deandre hopkins,mike wallace,greg olsen,tennessee,
cam newton,david johnson,jeremy hill,rashad jennings,brandon marshall,deandre hopkins,mike wallace,greg olsen,cincinnati,
tom brady,jeremy hill,rashad jennings,doug martin,amari cooper,terrelle pryor,kelvin benjamin,travis kelce,new orleans,
blake bortles,david johnson,jeremy hill,tevin coleman,amari cooper,allen robinson,terrelle pryor,tyler eifert,cincinnati,
tom brady,david johnson,devonta freeman,jeremy hill,terrelle pryor,brandon marshall,tyler boyd,gary barnidge,tennessee,
blake bortles,david johnson,rashad jennings,allen robinson,brandon marshall,deandre hopkins,steve smith,greg olsen,tennessee,
blake bortles,david johnson,jeremy hill,rashad jennings,allen robinson,deandre hopkins,steve smith,greg olsen,tennessee,
ryan fitzpatrick,david johnson,devonta freeman,rashad jennings,allen robinson,deandre hopkins,mike wallace,tyler eifert,new orleans,
ryan fitzpatrick,david johnson,devonta freeman,rashad jennings,amari cooper,allen robinson,deandre hopkins,charles clay,cincinnati,
matt barkley,david johnson,devonta freeman,jeremy hill,allen robinson,deandre hopkins,mike wallace,greg olsen,new orleans,
ryan fitzpatrick,david johnson,devonta freeman,carlos hyde,brandon marshall,mike wallace,steve smith,greg olsen,new orleans,
tom brady,devonta freeman,carlos hyde,tevin coleman,allen robinson,kelvin benjamin,brandon marshall,greg olsen,new orleans,
aaron rodgers,devonta freeman,jeremy hill,rashad jennings,allen robinson,kelvin benjamin,mike wallace,greg olsen,tennessee,
tom brady,rashad jennings,doug martin,tevin coleman,amari cooper,terrelle pryor,steve smith,greg olsen,tennessee,
tom brady,devonta freeman,jeremy hill,tevin coleman,amari cooper,mike wallace,steve smith,greg olsen,san diego,
tom brady,devonta freeman,rashad jennings,doug martin,kelvin benjamin,deandre hopkins,mike wallace,greg olsen,new orleans,
tom brady,rashad jennings,thomas rawls,doug martin,amari cooper,allen robinson,deandre hopkins,travis kelce,tennessee,
cam newton,devonta freeman,jeremy hill,rashad jennings,amari cooper,allen robinson,steve smith,greg olsen,cincinnati,
tom brady,melvin gordon,carlos hyde,doug martin,brandon marshall,deandre hopkins,mike wallace,travis kelce,tennessee,
cam newton,david johnson,devonta freeman,jeremy hill,allen robinson,kelvin benjamin,brandon marshall,gary barnidge,cincinnati,
tom brady,devonta freeman,rashad jennings,thomas rawls,amari cooper,terrelle pryor,kelvin benjamin,gary barnidge,new orleans,
tom brady,jeremy hill,todd gurley,amari cooper,allen robinson,deandre hopkins,mike wallace,tyler eifert,tennessee,
ryan fitzpatrick,david johnson,jeremy hill,rashad jennings,amari cooper,allen robinson,terrelle pryor,gary barnidge,new orleans,
tom brady,devonta freeman,thomas rawls,tevin coleman,allen robinson,terrelle pryor,kelvin benjamin,greg olsen,cincinnati,

3633.47,86.309
tom brady,jeremy hill,rashad jennings,amari cooper,allen robinson,brandon marshall,deandre hopkins,tyler eifert,san diego,
tom brady,devonta freeman,rashad jennings,thomas rawls,amari cooper,deandre hopkins,steve smith,tyler eifert,tennessee,
ryan fitzpatrick,david johnson,devonta freeman,devontae booker,amari cooper,allen robinson,mike wallace,gary barnidge,tennessee,
blake bortles,david johnson,jeremy hill,doug martin,allen robinson,mike wallace,steve smith,greg olsen,tennessee,
tom brady,demarco murray,carlos hyde,rashad jennings,brandon marshall,deandre hopkins,mike wallace,travis kelce,san diego,
