playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.32","null","null","null","39","null","null","0","null","null","null","0.32","0.32","null","null",
"2506897","null","Devin Hester","WR","BAL","WR","BAL","null","0.1","null","null","null","142","null","null","0.05","null","null","null","0.1","0.1","null","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0.1","null","null","null","142","null","null","0.1","null","null","null","0.1","0.1","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","4","null","null","null","71","null","null","0.1","null","null","null","4","4","5.403","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2507183","null","James Jones","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","0.4","null","null","null","63","null","null","0","null","null","null","0.4","0.4","null","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.08","null","null","null","57","null","null","0.08","null","null","null","0.08","0.08","null","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","1.1","null","null","null","73","null","null","0.1","null","null","null","1.1","1.1","4.5178","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2507763","null","Mike Wallace","WR","BAL","WR","BAL","null","4.9","null","null","null","58","null","null","0.05","null","null","null","4.9","4.9","4.8727","null",
"2507779","null","Donald Brown","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2507828","null","Logan Paulsen","TE","CHI","TE","CHI","null","0.6","null","null","null","53","null","null","0.05","null","null","null","0.6","0.6","3.3427","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","3.6","null","null","null","79","null","null","0.05","null","null","null","3.6","3.6","null","null",
"2507883","null","Jeff Cumberland","TE","SD","TE","SD","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2507999","null","Chris Ivory","RB","JAC","RB","JAC","null","9.8","null","null","null","20","null","null","0.3","null","null","null","9.8","9.8","4.7049","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","13.7","null","null","null","2","null","null","0.1","null","null","null","13.7","13.7","1.0848","null",
"2508096","null","Tyler Clutts","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","2.8","null","null","null","87","null","null","0.1","null","null","null","2.8","2.8","7.8273","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0.2","null","null","null","91","null","null","0","null","null","null","0.2","0.2","null","null",
"2508112","null","Rob Housler","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2530515","null","Chris Hogan","WR","NE","WR","NE","null","3.8","null","null","null","73","null","null","0.05","null","null","null","3.8","3.8","null","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","4.2","null","null","null","68","null","null","0.05","null","null","null","4.2","4.2","8.0546","null",
"2530690","null","DuJuan Harris","RB","SF","RB","SF","null","8.8","null","null","null","23","null","null","0.2","null","null","null","8.8","8.8","7.6039","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","10.4","null","null","null","23","null","null","0.1","null","null","null","10.4","10.4","5.1","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","6.1","null","null","null","50","null","null","0.2","null","null","null","6.1","6.1","3.5848","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.5","null","null","null","85","null","null","0","null","null","null","0.5","0.5","5.0789","null",
"2531332","null","Terrelle Pryor","WR","CLE","WR","CLE","null","11.4","null","null","null","14","null","null","0.05","null","null","null","11.4","11.4","null","null",
"2532790","null","Travis Benjamin","WR","SD","WR","SD","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","1.1","null","null","null","73","null","null","0.2","null","null","null","1.1","1.1","null","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2532802","null","LaVon Brazill","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","13.86","null","null","null","13","null","null","0.13","null","null","null","13.86","13.86","6.2538","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","0.4","null","null","null","63","null","null","0","null","null","null","0.4","0.4","null","null",
"2532838","null","Coby Fleener","TE","NO","TE","NO","null","4.2","null","null","null","20","null","null","0.2","null","null","null","4.2","4.2","4.4807","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","11.3","null","null","null","16","null","null","0.15","null","null","null","11.3","11.3","7.3727","null",
"2532842","null","Nick Foles","QB","KC","QB","KC","null","0.6","null","null","null","29","null","null","0.06","null","null","null","0.6","0.6","null","null",
"2532850","null","T.J. Graham","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","ATL","RB","ATL","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","PIT","TE","PIT","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2532862","null","Junior Hemingway","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2532876","null","A.J. Jenkins","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2532887","null","Jermaine Kearse","WR","SEA","WR","SEA","null","4.2","null","null","null","68","null","null","0.15","null","null","null","4.2","4.2","8.6606","null",
"2532888","null","Case Keenum","QB","LA","QB","LA","null","12.66","null","null","null","19","null","null","0.16","null","null","null","12.66","12.66","3.4502","null",
"2532894","null","Ryan Lindley","QB","FA","QB","FA","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2532899","null","Doug Martin","RB","TB","RB","TB","null","1.5","null","null","null","63","null","null","0","null","null","null","1.5","1.5","null","null",
"2532903","null","Rishard Matthews","WR","TEN","WR","TEN","null","11.1","null","null","null","19","null","null","0","null","null","null","11.1","11.1","3.6606","null",
"2532917","null","Kellen Moore","QB","DAL","QB","DAL","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2532926","null","Isaiah Pead","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2532933","null","Brian Quick","WR","LA","WR","LA","null","3.7","null","null","null","75","null","null","0","null","null","null","3.7","3.7","5.3273","null",
"2532956","null","Ryan Tannehill","QB","MIA","QB","MIA","null","14.12","null","null","null","10","null","null","0.13","null","null","null","14.12","14.12","3.4502","null",
"2532975","null","Russell Wilson","QB","SEA","QB","SEA","null","13.7","null","null","null","15","null","null","0.45","null","null","null","13.7","13.7","null","null",
"2532977","null","Kendall Wright","WR","TEN","WR","TEN","null","4.6","null","null","null","65","null","null","0.2","null","null","null","4.6","4.6","4.2667","null",
"2532978","null","Jarius Wright","WR","MIN","WR","MIN","null","1.9","null","null","null","95","null","null","0.1","null","null","null","1.9","1.9","null","null",
"2533012","null","Vick Ballard","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2533028","null","James Hanna","TE","DAL","TE","DAL","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2533030","null","Jonas Gray","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2533032","null","Trent Richardson","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2533033","null","Robert Griffin","QB","CLE","QB","CLE","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2533034","null","Lamar Miller","RB","HOU","RB","HOU","null","14.3","null","null","null","9","null","null","0.1","null","null","null","14.3","14.3","1.9929","null",
"2533036","null","LaMichael James","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2533037","null","Chris Polk","RB","HOU","RB","HOU","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2533038","null","Justin Blackmon","WR","JAC","WR","JAC","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2533039","null","Alshon Jeffery","WR","CHI","WR","CHI","null","6.4","null","null","null","46","null","null","0.05","null","null","null","6.4","6.4","2.1454","null",
"2533040","null","Mohamed Sanu","WR","ATL","WR","ATL","null","4.3","null","null","null","67","null","null","0.1","null","null","null","4.3","4.3","3.3576","null",
"2533349","null","Austin Davis","QB","DEN","QB","DEN","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2533353","null","Cory Harkey","TE","LA","TE","LA","null","0.1","null","null","null","76","null","null","0.1","null","null","null","0.1","0.1","null","null",
"2533436","null","Brock Osweiler","QB","HOU","QB","HOU","null","11.66","null","null","null","24","null","null","0.64","null","null","null","11.66","11.66","2.6492","null",
"2533437","null","Ronnie Hillman","RB","MIN","RB","MIN","null","9.9","null","null","null","17","null","null","0","null","null","null","9.9","9.9","4.6114","null",
"2533457","null","Alfred Morris","RB","DAL","RB","DAL","null","8.6","null","null","null","24","null","null","0.1","null","null","null","8.6","8.6","2.7411","null",
"2533537","null","Stephen Hill","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2533540","null","Edwin Baker","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2533545","null","Bernard Pierce","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2534244","null","Chase Ford","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2534436","null","Deonte Thompson","WR","CHI","WR","CHI","null","0.4","null","null","null","127","null","null","0","null","null","null","0.4","0.4","6.3879","null",
"2534437","null","Austin Johnson","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2534571","null","Bobby Rainey","RB","NYG","RB","NYG","null","1.5","null","null","null","63","null","null","0","null","null","null","1.5","1.5","4.0503","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2534789","null","Daryl Richardson","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2534796","null","Bryce Brown","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","null","1.7","null","null","null","34","null","null","0.4","null","null","null","1.7","1.7","4.1962","null",
"2534871","null","Derrick Coleman","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2535535","null","Phillip Supernaw","TE","TEN","TE","TEN","null","0.5","null","null","null","55","null","null","0","null","null","null","0.5","0.5","11.8776","null",
"2535634","null","Chris Givens","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2535696","null","Joe Banyard","RB","JAC","RB","JAC","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","null","11.4","null","null","null","14","null","null","0.15","null","null","null","11.4","11.4","4.7212","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","null","1.5","null","null","null","63","null","null","0","null","null","null","1.5","1.5","4.4243","null",
"2535724","null","Dominique Jones","TE","MIA","TE","MIA","null","0.6","null","null","null","53","null","null","0.1","null","null","null","0.6","0.6","6.401","null",
"2535869","null","Rod Streater","WR","SF","WR","SF","null","0.6","null","null","null","121","null","null","0","null","null","null","0.6","0.6","8.5849","null",
"2535876","null","Griff Whalen","WR","SD","WR","SD","null","10.5","null","null","null","22","null","null","0.15","null","null","null","10.5","10.5","7.9031","null",
"2535882","null","Mike Brown","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2535890","null","Travaris Cadet","RB","NO","RB","NO","null","1.4","null","null","null","68","null","null","0.05","null","null","null","1.4","1.4","6.4817","null",
"2535943","null","Sean McGrath","TE","SD","TE","SD","null","0.3","null","null","null","71","null","null","0.05","null","null","null","0.3","0.3","null","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","0.7","null","null","null","114","null","null","0","null","null","null","0.7","0.7","4.1151","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","0.4","null","null","null","127","null","null","0","null","null","null","0.4","0.4","null","null",
"2535988","null","Brittan Golden","WR","ARI","WR","ARI","null","0.6","null","null","null","121","null","null","1.1102e-16","null","null","null","0.6","0.6","1.9182","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2536071","null","Cooper Helfet","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2536342","null","Brandon Bostick","TE","NYJ","TE","NYJ","null","0.2","null","null","null","74","null","null","0.05","null","null","null","0.2","0.2","5.1208","null",
"2536532","null","Jorvorskie Lane","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2537931","null","Josh Gordon","WR","CLE","WR","CLE","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","null","1.1","null","null","null","38","null","null","0.1","null","null","null","1.1","1.1","9.5305","null",
"2539203","null","Cobi Hamilton","WR","PIT","WR","PIT","null","1.2","null","null","null","102","null","null","0","null","null","null","1.2","1.2","4.1909","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","4.5","null","null","null","66","null","null","0.25","null","null","null","4.5","4.5","5.3273","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","8","null","null","null","28","null","null","0.25","null","null","null","8","8","5.0789","null",
"2539235","null","Tavarres King","WR","NYG","WR","NYG","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2539246","null","Chris Harper","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","4","null","null","null","71","null","null","0.2","null","null","null","4","4","7.3727","null",
"2539256","null","Aaron Dobson","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","0.6","null","null","null","81","null","null","0","null","null","null","0.6","0.6","null","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","0.5","null","null","null","85","null","null","0","null","null","null","0.5","0.5","4.7984","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","null","0.32","null","null","null","39","null","null","0.02","null","null","null","0.32","0.32","null","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","null","0.28","null","null","null","45","null","null","0","null","null","null","0.28","0.28","null","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","1.2","null","null","null","72","null","null","0.1","null","null","null","1.2","1.2","6.0141","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","null","0","null","null","null","96","null","null","0","null","null","null","0","0","3.9568","null",
"2539308","null","Matt Barkley","QB","CHI","QB","CHI","null","0.28","null","null","null","45","null","null","0.02","null","null","null","0.28","0.28","null","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","0.8","null","null","null","77","null","null","0","null","null","null","0.8","0.8","5.5465","null",
"2539322","null","Christine Michael","RB","SEA","RB","SEA","null","6.1","null","null","null","36","null","null","0.2","null","null","null","6.1","6.1","null","null",
"2539327","null","Joseph Fauria","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2539336","null","Tavon Austin","WR","LA","WR","LA","null","5.3","null","null","null","57","null","null","0.4","null","null","null","5.3","5.3","4.7212","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","null","0.46","null","null","null","32","null","null","0.02","null","null","null","0.46","0.46","null","null",
"2540005","null","Marlon Brown","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","9.8","null","null","null","20","null","null","0.8","null","null","null","9.8","9.8","5.5465","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","1.9","null","null","null","52","null","null","0.05","null","null","null","1.9","1.9","4.7984","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","null","3.8","null","null","null","73","null","null","0.1","null","null","null","3.8","3.8","4.3424","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","11.1","null","null","null","5","null","null","0.9","null","null","null","11.1","11.1","3.6983","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2540156","null","Giovani Bernard","RB","CIN","RB","CIN","null","11.7","null","null","null","15","null","null","1.4","null","null","null","11.7","11.7","2.7411","null",
"2540157","null","Stedman Bailey","WR","LA","WR","LA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","4.6","null","null","null","18","null","null","0.3","null","null","null","4.6","4.6","4.4095","null",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","null","12.9","null","null","null","2","null","null","0.7","null","null","null","12.9","12.9","3.4849","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","6.2","null","null","null","49","null","null","0.1","null","null","null","6.2","6.2","4.4182","null",
"2540168","null","Eddie Lacy","RB","GB","RB","GB","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2540171","null","Joseph Randle","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","null","17.8","null","null","null","2","null","null","0.55","null","null","null","17.8","17.8","1.7124","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","null","0","null","null","null","96","null","null","0","null","null","null","0","0","6.8557","null",
"2540181","null","Josh Boyce","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2540200","null","Dion Sims","TE","MIA","TE","MIA","null","1.2","null","null","null","37","null","null","0.15","null","null","null","1.2","1.2","null","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","null","2.8","null","null","null","87","null","null","0.25","null","null","null","2.8","2.8","null","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","0.9","null","null","null","41","null","null","0","null","null","null","0.9","0.9","4.2673","null",
"2540204","null","Spencer Ware","RB","KC","RB","KC","null","6","null","null","null","37","null","null","0.45","null","null","null","6","6","3.3957","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","null","0.4","null","null","null","63","null","null","0","null","null","null","0.4","0.4","12.4466","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","null","3","null","null","null","27","null","null","0.35","null","null","null","3","3","3.9828","null",
"2540224","null","Mike James","RB","TB","RB","TB","null","1.4","null","null","null","69","null","null","0.15","null","null","null","1.4","1.4","5.266","null",
"2540225","null","Tommy Bohanon","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","null","1.5","null","null","null","61","null","null","2.2204e-16","null","null","null","1.5","1.5","7.8844","null",
"2540233","null","Nick Kasa","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2540257","null","Justice Cunningham","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","5","null","null","null","16","null","null","0.4","null","null","null","5","5","3.8405","null",
"2540259","null","MarQueis Gray","TE","MIA","TE","MIA","null","0.9","null","null","null","41","null","null","0","null","null","null","0.9","0.9","null","null",
"2540263","null","Sean Renfree","QB","FA","QB","FA","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2540269","null","C.J. Anderson","RB","DEN","RB","DEN","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","0.9","null","null","null","41","null","null","0.05","null","null","null","0.9","0.9","null","null",
"2541096","null","Ifeanyi Momah","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","null","0.7","null","null","null","114","null","null","0","null","null","null","0.7","0.7","5.5546","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","1","null","null","null","39","null","null","0.05","null","null","null","1","1","7.539","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","0.3","null","null","null","71","null","null","0.1","null","null","null","0.3","0.3","null","null",
"2541314","null","Justin Brown","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","2.1","null","null","null","32","null","null","0.6","null","null","null","2.1","2.1","4.9785","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","1.4","null","null","null","99","null","null","0.05","null","null","null","1.4","1.4","3.6606","null",
"2541390","null","Kevin Dorsey","WR","NE","WR","NE","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2541429","null","B.J. Daniels","QB","FA","QB","FA","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2541432","null","Michael Cox","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2541544","null","Benny Cunningham","RB","LA","RB","LA","null","1.8","null","null","null","54","null","null","0","null","null","null","1.8","1.8","4.5178","null",
"2541778","null","Kendall Gaskins","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","null","4.1","null","null","null","70","null","null","0.1","null","null","null","4.1","4.1","4.7212","null",
"2541828","null","Frankie Hammond","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","7","null","null","null","14","null","null","1.2","null","null","null","7","7","4.2673","null",
"2541940","null","Rashad Ross","WR","WAS","WR","WAS","null","0.6","null","null","null","123","null","null","0.05","null","null","null","0.6","0.6","3.8121","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2543462","null","Johnny Manziel","QB","FA","QB","FA","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2543465","null","Teddy Bridgewater","QB","MIN","QB","MIN","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
"2543468","null","Mike Evans","WR","TB","WR","TB","null","8.8","null","null","null","33","null","null","0.3","null","null","null","8.8","8.8","1.0848","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","6.1","null","null","null","50","null","null","0.45","null","null","null","6.1","6.1","3.6606","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","11.1","null","null","null","19","null","null","0.3","null","null","null","11.1","11.1","4.2667","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","21.82","null","null","null","1","null","null","3.96","null","null","null","21.82","21.82","5.4527","null",
"2543481","null","Jace Amaro","TE","TEN","TE","TEN","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","null","7.4","null","null","null","42","null","null","0.7","null","null","null","7.4","7.4","null","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","null","1.5","null","null","null","98","null","null","0.1","null","null","null","1.5","1.5","3.5091","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","11.7","null","null","null","13","null","null","0.3","null","null","null","11.7","11.7","3.9636","null",
"2543496","null","Odell Beckham","WR","NYG","WR","NYG","null","13.6","null","null","null","4","null","null","0.9","null","null","null","13.6","13.6","1.2363","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","0.28","null","null","null","45","null","null","0.04","null","null","null","0.28","0.28","null","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","6.6","null","null","null","45","null","null","0.2","null","null","null","6.6","6.6","5.2515","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","5.4","null","null","null","56","null","null","0.3","null","null","null","5.4","5.4","3.3576","null",
"2543502","null","Tre Mason","RB","LA","RB","LA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","12","null","null","null","11","null","null","0.45","null","null","null","12","12","4.1909","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","1.9","null","null","null","51","null","null","2.2204e-16","null","null","null","1.9","1.9","5.3595","null",
"2543570","null","Storm Johnson","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","16.2","null","null","null","5","null","null","1.05","null","null","null","16.2","16.2","1.8994","null",
"2543587","null","Aaron Murray","QB","FA","QB","FA","null","0","null","null","null","58","null","null","0","null","null","null","0","0","null","null",
