playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","7.12","null","null","null","56","null","null","0.25","null","null","null","7.12","7.12","5.4053","null",
"2507182","null","Matt Spaeth","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2507183","null","James Jones","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","0.71","null","null","null","52","null","null","0.02","null","null","null","0.71","0.71","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.12","null","null","null","32","null","null","0.01","null","null","null","0.12","0.12","null","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","2.04","null","null","null","65","null","null","0.52","null","null","null","2.04","2.04","4.5178","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2507737","null","Darrel Young","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2507763","null","Mike Wallace","WR","BAL","WR","BAL","null","8.62","null","null","null","40","null","null","0.135","null","null","null","8.62","8.62","4.8704","null",
"2507779","null","Donald Brown","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2507828","null","Logan Paulsen","TE","CHI","TE","CHI","null","0.35","null","null","null","64","null","null","0","null","null","null","0.35","0.35","3.3427","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","7.71","null","null","null","49","null","null","0.14","null","null","null","7.71","7.71","null","null",
"2507883","null","Jeff Cumberland","TE","SD","TE","SD","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2507999","null","Chris Ivory","RB","JAC","RB","JAC","null","5.73","null","null","null","40","null","null","0.315","null","null","null","5.73","5.73","4.7049","null",
"2508048","null","Mike Williams","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","18.74","null","null","null","1","null","null","2.57","null","null","null","18.74","18.74","1.0494","null",
"2508096","null","Tyler Clutts","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","4.27","null","null","null","84","null","null","0.53","null","null","null","4.27","4.27","7.8507","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","HOU","QB","HOU","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2530515","null","Chris Hogan","WR","NE","WR","NE","null","5.5","null","null","null","76","null","null","0.14","null","null","null","5.5","5.5","null","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","2.99","null","null","null","90","null","null","0.06","null","null","null","2.99","2.99","8.08","null",
"2530690","null","DuJuan Harris","RB","SF","RB","SF","null","6.99","null","null","null","33","null","null","0.24","null","null","null","6.99","6.99","7.6039","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","8.49","null","null","null","41","null","null","0.16","null","null","null","8.49","8.49","5.0996","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","10.41","null","null","null","21","null","null","0.235","null","null","null","10.41","10.41","3.5713","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.5","null","null","null","78","null","null","0.085","null","null","null","0.5","0.5","5.0789","null",
"2531049","null","Chris Matthews","WR","BAL","WR","BAL","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2531218","null","Chase Reynolds","RB","LA","RB","LA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","SD","WR","SD","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","0.81","null","null","null","71","null","null","0.035","null","null","null","0.81","0.81","null","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","15.01","null","null","null","21","null","null","0.78","null","null","null","15.01","15.01","6.2538","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","1.06","null","null","null","44","null","null","0.06","null","null","null","1.06","1.06","null","null",
"2532838","null","Coby Fleener","TE","NO","TE","NO","null","5.29","null","null","null","23","null","null","0.105","null","null","null","5.29","5.29","4.4807","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","5.27","null","null","null","78","null","null","0.09","null","null","null","5.27","5.27","7.3922","null",
"2532842","null","Nick Foles","QB","KC","QB","KC","null","0.096","null","null","null","39","null","null","0.002","null","null","null","0.096","0.096","null","null",
"2532850","null","T.J. Graham","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","ATL","RB","ATL","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","PIT","TE","PIT","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2532887","null","Jermaine Kearse","WR","SEA","WR","SEA","null","6.69","null","null","null","59","null","null","0.12","null","null","null","6.69","6.69","8.6913","null",
"2532888","null","Case Keenum","QB","LA","QB","LA","null","13.28","null","null","null","28","null","null","13.056","null","null","null","13.28","13.28","3.4502","null",
"2532899","null","Doug Martin","RB","TB","RB","TB","null","11.49","null","null","null","12","null","null","0.195","null","null","null","11.49","11.49","null","null",
"2532900","null","Keshawn Martin","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2532903","null","Rishard Matthews","WR","TEN","WR","TEN","null","9.13","null","null","null","36","null","null","0.25","null","null","null","9.13","9.13","3.6477","null",
"2532917","null","Kellen Moore","QB","DAL","QB","DAL","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2532923","null","Chris Owusu","WR","NYJ","WR","NYJ","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2532926","null","Isaiah Pead","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2532930","null","DeVier Posey","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2532933","null","Brian Quick","WR","LA","WR","LA","null","5.85","null","null","null","74","null","null","0.215","null","null","null","5.85","5.85","5.3289","null",
"2532956","null","Ryan Tannehill","QB","MIA","QB","MIA","null","16.03","null","null","null","19","null","null","0.995","null","null","null","16.03","16.03","3.4502","null",
"2532960","null","Nick Toon","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2532970","null","Brandon Weeden","QB","HOU","QB","HOU","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2532975","null","Russell Wilson","QB","SEA","QB","SEA","null","16.14","null","null","null","18","null","null","0.595","null","null","null","16.14","16.14","null","null",
"2532977","null","Kendall Wright","WR","TEN","WR","TEN","null","6.22","null","null","null","66","null","null","0.015","null","null","null","6.22","6.22","4.259","null",
"2532978","null","Jarius Wright","WR","MIN","WR","MIN","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2533012","null","Vick Ballard","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2533028","null","James Hanna","TE","DAL","TE","DAL","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2533030","null","Jonas Gray","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2533032","null","Trent Richardson","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2533033","null","Robert Griffin","QB","CLE","QB","CLE","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2533034","null","Lamar Miller","RB","HOU","RB","HOU","null","13.04","null","null","null","7","null","null","0.51","null","null","null","13.04","13.04","1.9929","null",
"2533037","null","Chris Polk","RB","HOU","RB","HOU","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2533039","null","Alshon Jeffery","WR","CHI","WR","CHI","null","14.33","null","null","null","6","null","null","1.255","null","null","null","14.33","14.33","2.1193","null",
"2533040","null","Mohamed Sanu","WR","ATL","WR","ATL","null","9.49","null","null","null","31","null","null","0.12","null","null","null","9.49","9.49","3.342","null",
"2533349","null","Austin Davis","QB","DEN","QB","DEN","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2533353","null","Cory Harkey","TE","LA","TE","LA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2533436","null","Brock Osweiler","QB","HOU","QB","HOU","null","14.26","null","null","null","22","null","null","0.12","null","null","null","14.26","14.26","2.6492","null",
"2533437","null","Ronnie Hillman","RB","MIN","RB","MIN","null","4.39","null","null","null","47","null","null","0.09","null","null","null","4.39","4.39","4.6114","null",
"2533457","null","Alfred Morris","RB","DAL","RB","DAL","null","3.84","null","null","null","52","null","null","0.345","null","null","null","3.84","3.84","2.7411","null",
"2533533","null","Rueben Randle","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2533537","null","Stephen Hill","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2533545","null","Bernard Pierce","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2534244","null","Chase Ford","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2534436","null","Deonte Thompson","WR","CHI","WR","CHI","null","0.48","null","null","null","117","null","null","0.01","null","null","null","0.48","0.48","6.3988","null",
"2534437","null","Austin Johnson","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2534571","null","Bobby Rainey","RB","NYG","RB","NYG","null","0.75","null","null","null","74","null","null","0.095","null","null","null","0.75","0.75","4.0503","null",
"2534752","null","Adrien Robinson","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","null","2.62","null","null","null","59","null","null","0.205","null","null","null","2.62","2.62","null","null",
"2534789","null","Daryl Richardson","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2534796","null","Bryce Brown","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","null","2.97","null","null","null","30","null","null","0.185","null","null","null","2.97","2.97","4.1962","null",
"2534870","null","Alex Tanney","QB","FA","QB","FA","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2534889","null","Matt Simms","QB","FA","QB","FA","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2535522","null","Brian Tyms","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2535535","null","Phillip Supernaw","TE","TEN","TE","TEN","null","0.36","null","null","null","63","null","null","0.01","null","null","null","0.36","0.36","11.8776","null",
"2535634","null","Chris Givens","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2535681","null","Nathan Palmer","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2535696","null","Joe Banyard","RB","JAC","RB","JAC","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","null","8.1","null","null","null","44","null","null","0.155","null","null","null","8.1","8.1","4.7175","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","null","2.32","null","null","null","61","null","null","0.16","null","null","null","2.32","2.32","4.4243","null",
"2535716","null","Saalim Hakim","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2535724","null","Dominique Jones","TE","MIA","TE","MIA","null","2.47","null","null","null","36","null","null","0.095","null","null","null","2.47","2.47","6.401","null",
"2535869","null","Rod Streater","WR","SF","WR","SF","null","2.9","null","null","null","92","null","null","0.66","null","null","null","2.9","2.9","8.6149","null",
"2535876","null","Griff Whalen","WR","SD","WR","SD","null","6.02","null","null","null","73","null","null","0.21","null","null","null","6.02","6.02","7.9271","null",
"2535890","null","Travaris Cadet","RB","NO","RB","NO","null","0.7","null","null","null","75","null","null","0.135","null","null","null","0.7","0.7","6.4817","null",
"2535943","null","Sean McGrath","TE","SD","TE","SD","null","0.32","null","null","null","69","null","null","0.015","null","null","null","0.32","0.32","null","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","0.65","null","null","null","114","null","null","0.045","null","null","null","0.65","0.65","4.1062","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2535988","null","Brittan Golden","WR","ARI","WR","ARI","null","0.39","null","null","null","120","null","null","0.025","null","null","null","0.39","0.39","1.89","null",
"2536006","null","Matt Blanchard","QB","FA","QB","FA","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2536071","null","Cooper Helfet","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2536342","null","Brandon Bostick","TE","NYJ","TE","NYJ","null","0.51","null","null","null","60","null","null","0.125","null","null","null","0.51","0.51","5.1208","null",
"2537931","null","Josh Gordon","WR","CLE","WR","CLE","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","null","0.34","null","null","null","67","null","null","0.015","null","null","null","0.34","0.34","9.5305","null",
"2539197","null","Michael Williams","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2539199","null","Cameron Marshall","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2539203","null","Cobi Hamilton","WR","PIT","WR","PIT","null","1.9","null","null","null","98","null","null","0.015","null","null","null","1.9","1.9","4.1826","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","6.1","null","null","null","71","null","null","0.055","null","null","null","6.1","6.1","5.3289","null",
"2539208","null","Chris Pantale","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2539214","null","Kenbrell Thompkins","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","5.58","null","null","null","41","null","null","0.4","null","null","null","5.58","5.58","5.0789","null",
"2539235","null","Tavarres King","WR","NYG","WR","NYG","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","5.26","null","null","null","79","null","null","0.22","null","null","null","5.26","5.26","7.3922","null",
"2539256","null","Aaron Dobson","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2539258","null","Zac Dysert","QB","FA","QB","FA","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","0.09","null","null","null","86","null","null","0.055","null","null","null","0.09","0.09","4.7984","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","null","0.088","null","null","null","48","null","null","0.004","null","null","null","0.088","0.088","null","null",
"2539283","null","Jake Stoneburner","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","null","0.28","null","null","null","29","null","null","0.13","null","null","null","0.28","0.28","null","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","1.2","null","null","null","69","null","null","0.345","null","null","null","1.2","1.2","6.0141","null",
"2539291","null","Markus Wheaton","WR","PIT","WR","PIT","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","null","0.52","null","null","null","77","null","null","0.05","null","null","null","0.52","0.52","3.9568","null",
"2539308","null","Matt Barkley","QB","CHI","QB","CHI","null","0.092","null","null","null","44","null","null","0.002","null","null","null","0.092","0.092","null","null",
"2539312","null","Brad Sorensen","QB","MIN","QB","MIN","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","1.49","null","null","null","67","null","null","0.22","null","null","null","1.49","1.49","5.5465","null",
"2539322","null","Christine Michael","RB","SEA","RB","SEA","null","7.49","null","null","null","31","null","null","0.335","null","null","null","7.49","7.49","null","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2539336","null","Tavon Austin","WR","LA","WR","LA","null","10.05","null","null","null","25","null","null","0.26","null","null","null","10.05","10.05","4.7175","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2539645","null","Brandon Williams","TE","SEA","TE","SEA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","null","0.132","null","null","null","31","null","null","0.016","null","null","null","0.132","0.132","null","null",
"2539980","null","Kerwynn Williams","RB","ARI","RB","ARI","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2540005","null","Marlon Brown","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","5.85","null","null","null","39","null","null","0.195","null","null","null","5.85","5.85","5.5465","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","3.7","null","null","null","53","null","null","0.475","null","null","null","3.7","3.7","4.7984","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","null","6.21","null","null","null","67","null","null","0.02","null","null","null","6.21","6.21","4.3355","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","8.57","null","null","null","8","null","null","0.17","null","null","null","8.57","8.57","3.6983","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2540156","null","Giovani Bernard","RB","CIN","RB","CIN","null","8.69","null","null","null","28","null","null","0.255","null","null","null","8.69","8.69","2.7411","null",
"2540157","null","Stedman Bailey","WR","LA","WR","LA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","7.52","null","null","null","15","null","null","0.665","null","null","null","7.52","7.52","4.4095","null",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","null","11.61","null","null","null","1","null","null","0.505","null","null","null","11.61","11.61","3.4849","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","11.33","null","null","null","18","null","null","0.255","null","null","null","11.33","11.33","4.4119","null",
"2540168","null","Eddie Lacy","RB","GB","RB","GB","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","null","17.97","null","null","null","2","null","null","0.68","null","null","null","17.97","17.97","1.7124","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","null","0.33","null","null","null","82","null","null","0.065","null","null","null","0.33","0.33","6.8557","null",
"2540181","null","Josh Boyce","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2540200","null","Dion Sims","TE","MIA","TE","MIA","null","3.19","null","null","null","28","null","null","0.205","null","null","null","3.19","3.19","null","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","null","6.58","null","null","null","60","null","null","0.03","null","null","null","6.58","6.58","null","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","1.89","null","null","null","42","null","null","0.725","null","null","null","1.89","1.89","4.2673","null",
"2540204","null","Spencer Ware","RB","KC","RB","KC","null","10.83","null","null","null","16","null","null","0.45","null","null","null","10.83","10.83","3.3957","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","null","0","null","null","null","72","null","null","0","null","null","null","0","0","12.4466","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","null","3.35","null","null","null","27","null","null","0.255","null","null","null","3.35","3.35","3.9828","null",
"2540224","null","Mike James","RB","TB","RB","TB","null","0.9","null","null","null","70","null","null","0.1","null","null","null","0.9","0.9","5.266","null",
"2540225","null","Tommy Bohanon","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","null","3.29","null","null","null","54","null","null","0.27","null","null","null","3.29","3.29","7.8844","null",
"2540233","null","Nick Kasa","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2540257","null","Justice Cunningham","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","10.89","null","null","null","3","null","null","1.025","null","null","null","10.89","10.89","3.8405","null",
"2540259","null","MarQueis Gray","TE","MIA","TE","MIA","null","0.9","null","null","null","48","null","null","0.03","null","null","null","0.9","0.9","null","null",
"2540263","null","Sean Renfree","QB","FA","QB","FA","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2540269","null","C.J. Anderson","RB","DEN","RB","DEN","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2540273","null","Zac Stacy","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2540274","null","Matthew Tucker","RB","PHI","RB","PHI","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2540279","null","Nick Williams","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","1.9","null","null","null","41","null","null","0.32","null","null","null","1.9","1.9","null","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","null","1.07","null","null","null","104","null","null","0.115","null","null","null","1.07","1.07","5.5582","null",
"2541151","null","Zach Sudfeld","TE","FA","TE","FA","null","0","null","null","null","72","null","null","0","null","null","null","0","0","null","null",
"2541185","null","Ryan Griffin","QB","TB","QB","TB","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","1.05","null","null","null","45","null","null","0.125","null","null","null","1.05","1.05","7.539","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","1.27","null","null","null","43","null","null","0.215","null","null","null","1.27","1.27","null","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","2.45","null","null","null","37","null","null","0.255","null","null","null","2.45","2.45","4.9785","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","1.83","null","null","null","102","null","null","0.495","null","null","null","1.83","1.83","3.6477","null",
"2541429","null","B.J. Daniels","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2541544","null","Benny Cunningham","RB","LA","RB","LA","null","4.5","null","null","null","45","null","null","0.06","null","null","null","4.5","4.5","4.5178","null",
"2541778","null","Kendall Gaskins","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","null","6.56","null","null","null","61","null","null","0.125","null","null","null","6.56","6.56","4.7175","null",
"2541828","null","Frankie Hammond","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","2.6","null","null","null","33","null","null","0.065","null","null","null","2.6","2.6","4.2673","null",
"2541883","null","Eric Rogers","WR","SF","WR","SF","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2541905","null","Myles White","WR","FA","WR","FA","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2541910","null","George Winn","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2541940","null","Rashad Ross","WR","WAS","WR","WAS","null","2.96","null","null","null","91","null","null","0.32","null","null","null","2.96","2.96","3.8005","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","null","0","null","null","null","129","null","null","0","null","null","null","0","0","null","null",
"2542022","null","Khiry Robinson","RB","FA","RB","FA","null","0","null","null","null","88","null","null","0","null","null","null","0","0","null","null",
"2543465","null","Teddy Bridgewater","QB","MIN","QB","MIN","null","0","null","null","null","57","null","null","0","null","null","null","0","0","null","null",
"2543468","null","Mike Evans","WR","TB","WR","TB","null","15.48","null","null","null","4","null","null","0.78","null","null","null","15.48","15.48","1.0494","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","10.2","null","null","null","22","null","null","0.06","null","null","null","10.2","10.2","3.6477","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","6.07","null","null","null","72","null","null","0.135","null","null","null","6.07","6.07","4.259","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","14.08","null","null","null","24","null","null","0.53","null","null","null","14.08","14.08","5.4527","null",
