13476.1,79.9961
ryan fitzpatrick,david johnson,carlos hyde,rashad jennings,terrelle pryor,mike wallace,tyler boyd,greg olsen,san diego,
cam newton,melvin gordon,todd gurley,tevin coleman,kelvin benjamin,brandon marshall,mike wallace,tyler eifert,denver,
tom brady,carlos hyde,rashad jennings,thomas rawls,allen robinson,mike wallace,kenny britt,tyler eifert,denver,
cam newton,devonta freeman,rashad jennings,isaiah crowell,allen robinson,terrelle pryor,brandon marshall,greg olsen,new orleans,
cam newton,david johnson,jeremy hill,carlos hyde,amari cooper,mike wallace,kenny britt,charles clay,cincinnati,
blake bortles,david johnson,devonta freeman,jeremy hill,terrelle pryor,deandre hopkins,steve smith,travis kelce,denver,
tom brady,jeremy hill,todd gurley,allen robinson,terrelle pryor,kelvin benjamin,deandre hopkins,tyler eifert,tennessee,
tom brady,david johnson,carlos hyde,rashad jennings,kelvin benjamin,brandon marshall,steve smith,jared cook,cincinnati,
cam newton,david johnson,devonta freeman,tevin coleman,brandon marshall,mike wallace,steve smith,greg olsen,cincinnati,
aaron rodgers,carlos hyde,doug martin,allen robinson,terrelle pryor,kelvin benjamin,brandon marshall,travis kelce,denver,
aaron rodgers,demarco murray,jeremy hill,carlos hyde,allen robinson,deandre hopkins,mike wallace,gary barnidge,denver,
ryan fitzpatrick,david johnson,carlos hyde,devontae booker,rishard matthews,deandre hopkins,kenny britt,greg olsen,tennessee,
cam newton,david johnson,rashad jennings,allen robinson,deandre hopkins,steve smith,greg olsen,gary barnidge,cincinnati,
tom brady,david johnson,jeremy hill,isaiah crowell,amari cooper,brandon marshall,deandre hopkins,gary barnidge,jacksonville,
cam newton,demarco murray,devonta freeman,tevin coleman,allen robinson,terrelle pryor,kelvin benjamin,travis kelce,cincinnati,
aaron rodgers,jeremy hill,rashad jennings,tevin coleman,odell beckham,terrelle pryor,steve smith,travis kelce,new orleans,
tom brady,devonta freeman,jeremy hill,todd gurley,brandon marshall,mike wallace,kenny britt,greg olsen,new orleans,
cam newton,jeremy hill,carlos hyde,rashad jennings,amari cooper,kelvin benjamin,brandon marshall,greg olsen,jacksonville,
cam newton,carlos hyde,rashad jennings,doug martin,amari cooper,kelvin benjamin,steve smith,tyler eifert,denver,
tom brady,thomas rawls,doug martin,james starks,amari cooper,kelvin benjamin,deandre hopkins,greg olsen,new orleans,
carson wentz,david johnson,carlos hyde,allen robinson,terrelle pryor,kelvin benjamin,brandon marshall,gary barnidge,denver,
aaron rodgers,jeremy hill,todd gurley,isaiah crowell,allen robinson,mike wallace,steve smith,greg olsen,denver,
blake bortles,david johnson,doug martin,devontae booker,amari cooper,kelvin benjamin,deandre hopkins,charles clay,denver,
blake bortles,david johnson,carlos hyde,thomas rawls,terrelle pryor,kelvin benjamin,brandon marshall,travis kelce,tennessee,
aaron rodgers,devonta freeman,doug martin,isaiah crowell,rishard matthews,mike wallace,kenny britt,greg olsen,new orleans,
tom brady,devonta freeman,jeremy hill,todd gurley,amari cooper,kenny britt,steve smith,tyler eifert,cincinnati,
tom brady,david johnson,devonta freeman,rashad jennings,kelvin benjamin,brandon marshall,tyler boyd,charles clay,jacksonville,
blake bortles,melvin gordon,todd gurley,carlos hyde,terrelle pryor,deandre hopkins,steve smith,greg olsen,tennessee,
aaron rodgers,melvin gordon,rashad jennings,tevin coleman,kelvin benjamin,brandon marshall,steve smith,travis kelce,denver,
