2449.15,120.035
aaron rodgers,todd gurley,rashad jennings,doug martin,amari cooper,terrelle pryor,mike wallace,gary barnidge,denver,
aaron rodgers,melvin gordon,jeremy hill,devontae booker,julio jones,mike wallace,tyler boyd,gary barnidge,tennessee,
aaron rodgers,david johnson,rashad jennings,thomas rawls,terrelle pryor,mike wallace,steve smith,charles clay,tennessee,
aaron rodgers,david johnson,jeremy hill,james starks,amari cooper,mike wallace,steve smith,gary barnidge,new orleans,
aaron rodgers,demarco murray,carlos hyde,thomas rawls,rishard matthews,deandre hopkins,mike wallace,tyler eifert,tennessee,
aaron rodgers,david johnson,jeremy hill,rashad jennings,allen robinson,mike wallace,steve smith,charles clay,tennessee,
ryan fitzpatrick,david johnson,demarco murray,tevin coleman,amari cooper,kelvin benjamin,devante parker,gary barnidge,tennessee,
ryan fitzpatrick,david johnson,carlos hyde,devontae booker,amari cooper,allen robinson,mike wallace,gary barnidge,san diego,
aaron rodgers,thomas rawls,doug martin,tevin coleman,amari cooper,terrelle pryor,brandon marshall,greg olsen,tennessee,
matt ryan,david johnson,rashad jennings,mike wallace,kenny britt,steve smith,greg olsen,gary barnidge,tennessee,
blake bortles,melvin gordon,jeremy hill,doug martin,julio jones,mike wallace,kenny britt,travis kelce,tennessee,
aaron rodgers,david johnson,jeremy hill,isaiah crowell,allen robinson,kelvin benjamin,tyler boyd,gary barnidge,new orleans,
ryan fitzpatrick,david johnson,rashad jennings,thomas rawls,terrelle pryor,rishard matthews,mike wallace,travis kelce,denver,
ryan fitzpatrick,david johnson,devonta freeman,james starks,amari cooper,allen robinson,mike wallace,charles clay,san diego,
blake bortles,david johnson,demarco murray,jeremy hill,amari cooper,kelvin benjamin,devante parker,jared cook,jacksonville,
cam newton,david johnson,rashad jennings,allen robinson,terrelle pryor,brandon marshall,mike wallace,gary barnidge,new orleans,
cam newton,thomas rawls,isaiah crowell,julio jones,amari cooper,allen robinson,mike wallace,gary barnidge,tennessee,
marcus mariota,melvin gordon,devonta freeman,devontae booker,kelvin benjamin,brandon marshall,mike wallace,tyler eifert,tennessee,
blake bortles,jeremy hill,rashad jennings,thomas rawls,odell beckham,amari cooper,terrelle pryor,gary barnidge,denver,
aaron rodgers,david johnson,carlos hyde,james starks,kelvin benjamin,deandre hopkins,mike wallace,travis kelce,cincinnati,
