Mike Wallace,7.27,0.0,0.0,0.0,0.2,1.1,0.0,6.8,4.0,51.4,0.3,0.0,0.0,0.1,
Terrelle Pryor Sr.,7.12,0.0,0.0,0.0,0.2,0.8,0.0,8.2,5.1,50.4,0.3,0.0,0.0,0.0,
Tyler Boyd,6.91,0.0,0.0,0.0,0.2,1.4,0.0,6.5,4.1,49.6,0.3,0.0,0.0,0.0,
Brandon LaFell,6.86,0.0,0.0,0.0,0.0,0.0,0.0,7.4,4.1,50.6,0.3,0.0,0.0,0.0,
Corey Coleman,6.75,0.0,0.0,0.0,0.2,1.5,0.0,6.5,4.0,47.2,0.3,0.0,0.0,0.0,
Malcolm Mitchell,6.68,0.0,0.0,0.0,0.0,0.0,0.0,6.3,3.9,48.0,0.3,0.0,0.0,0.0,
Jeremy Kerley,6.57,0.0,0.0,0.0,0.0,0.0,0.0,6.8,4.2,44.0,0.3,0.0,0.0,0.0,
Quinton Patton,6.54,0.0,0.0,0.0,0.0,0.0,0.0,6.8,3.9,44.8,0.3,0.0,0.0,0.0,
Randall Cobb,6.53,0.0,0.0,0.0,0.6,2.5,0.0,6.7,4.4,42.6,0.3,0.0,0.0,0.0,
Marqise Lee,6.48,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.3,44.8,0.3,0.0,0.0,0.0,
John Brown,6.47,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.3,46.3,0.3,0.0,0.0,0.0,
Phillip Dorsett,6.23,0.0,0.0,0.0,0.2,0.7,0.0,5.5,3.6,44.3,0.3,0.0,0.0,0.0,
Cole Beasley,6.19,0.0,0.0,0.0,0.0,0.0,0.0,5.6,4.1,43.8,0.3,0.0,0.0,0.0,
Aldrick Robinson,6.11,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5,41.2,0.3,0.0,0.0,0.0,
Robby Anderson,6.00,0.0,0.0,0.0,0.0,0.0,0.0,6.4,3.9,42.3,0.3,0.0,0.0,0.1,
Adam Humphries,6.00,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.7,40.9,0.3,0.0,0.0,0.0,
Ted Ginn Jr.,5.94,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.2,39.9,0.3,0.0,0.0,0.0,
Jermaine Kearse,5.73,0.0,0.0,0.0,0.0,0.0,0.0,5.2,3.8,40.7,0.3,0.0,0.0,0.0,
Tavon Austin,5.72,0.0,0.0,0.0,1.9,7.9,0.0,6.3,4.0,35.4,0.2,0.0,0.0,0.0,
Torrey Smith,5.69,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.6,39.0,0.3,0.0,0.0,0.0,
Allen Hurns,5.44,0.0,0.0,0.0,0.0,0.0,0.0,5.7,3.4,37.6,0.3,0.0,0.0,0.0,
Travis Benjamin,5.43,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.5,36.7,0.3,0.0,0.0,0.0,
Terrance Williams,5.43,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.3,38.9,0.3,0.0,0.0,0.0,
Tyler Lockett,5.42,0.0,0.0,0.0,0.0,0.0,0.0,4.6,3.4,37.2,0.2,0.0,0.0,0.0,
Will Fuller V,5.30,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2.9,35.3,0.3,0.0,0.0,0.0,
Tajae Sharpe,5.18,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.9,35.3,0.3,0.0,0.0,0.0,
Eli Rogers,5.13,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.1,35.3,0.2,0.0,0.0,0.0,
Chris Hogan,5.12,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.1,36.8,0.2,0.0,0.0,0.0,
