Austin Seferian-Jenkins,1.2,13.7,0.1,0.0,2.0
Dominique Jones,1.1,10.9,0.1,0.0,1.8
Darren Waller,1.0,11.0,0.1,0.0,1.7
Jerell Adams,1.1,10.0,0.1,0.0,1.4
Erik Swoope,0.8,9.2,0.1,0.0,1.4
Ed Dickson,0.9,9.2,0.1,0.0,1.4
MarQueis Gray,1.0,9.0,0.1,0.0,1.3
Luke Willson,1.0,10.5,0.0,0.0,1.3
Tyler Kroft,0.9,9.3,0.1,0.0,1.3
Seth DeValve,0.8,8.8,0.1,0.0,1.3
Anthony Fasano,0.7,7.5,0.1,0.0,1.3
Ben Braunecker,0.9,9.5,0.1,0.0,1.2
Crockett Gillmore,0.9,9.3,0.1,0.0,1.2
Stephen Anderson,0.8,8.0,0.1,0.0,1.2
Logan Paulsen,1.0,9.3,0.0,0.0,1.1
Tyler Higbee,0.7,6.8,0.1,0.0,1.1
Gavin Escobar,0.7,7.3,0.1,0.0,1.1
Demetrius Harris,0.8,8.1,0.0,0.0,1.1
Nick Boyle,0.9,7.9,0.0,0.0,1.0
Jace Amaro,0.5,6.3,0.0,0.0,0.9
John Phillips,0.7,6.4,0.0,0.0,0.9
Rhett Ellison,0.8,6.9,0.0,0.0,0.9
Brent Celek,0.5,6.1,0.0,0.0,0.9
Darren Fells,0.7,6.8,0.0,0.0,0.9
Larry Donnell,0.8,4.9,0.0,0.0,0.8
Matt Lengel,0.5,5.1,0.0,0.0,0.7
Xavier Grimble,0.4,4.2,0.0,0.0,0.7
Clay Harbor,0.6,4.9,0.0,0.0,0.6
Brandon Bostick,0.5,3.9,0.0,0.0,0.6
Nick O'Leary,0.4,4.3,0.0,0.0,0.6
Matthew Mulligan,0.3,3.9,0.0,0.0,0.6
Alan Cross,0.3,2.7,0.0,0.0,0.5
Greg Scruggs,0.3,4.0,0.0,0.0,0.5
C.J. Uzomah,0.3,2.6,0.0,0.0,0.4
Jeff Heuerman,0.2,2.2,0.0,0.0,0.4
Luke Stocker,0.4,3.2,0.0,0.0,0.4
Sean McGrath,0.2,2.4,0.0,0.0,0.4
Brandon Myers,0.2,2.8,0.0,0.0,0.4
Nick Vannett,0.4,3.4,0.0,0.0,0.3
David Morgan,0.3,2.7,0.0,0.0,0.3
Cory Harkey,0.3,2.4,0.0,0.0,0.3
Phillip Supernaw,0.2,2.3,0.0,0.0,0.3
Ryan Hewitt,0.3,3.2,0.0,0.0,0.3
Randall Telfer,0.3,2.5,0.0,0.0,0.3
Brandon Williams,0.1,2.0,0.0,0.0,0.3
Dan Vitale,0.3,2.7,0.0,0.0,0.3
Connor Hamlett,0.3,2.7,0.0,0.0,0.3
David Johnson,0.2,2.3,0.0,0.0,0.3
Joshua Perkins,0.2,1.9,0.0,0.0,0.2
Je'Ron Hamm,0.2,1.7,0.0,0.0,0.2
Alex Ellis,0.2,2.0,0.0,0.0,0.2
Asante Cleveland,0.2,1.7,0.0,0.0,0.2
Gerald Christian,0.1,1.1,0.0,0.0,0.2
MyCole Pruitt,0.3,2.2,0.0,0.0,0.2
Temarrick Hemingway,0.2,2.1,0.0,0.0,0.2
Khari Lee,0.2,2.1,0.0,0.0,0.2
James O'Shaughnessy,0.2,1.6,0.0,0.0,0.2
Derek Carrier,0.2,1.3,0.0,0.0,0.2
Ross Travis,0.2,1.2,0.0,0.0,0.1
Blake Bell,0.1,0.9,0.0,0.0,0.1
