david johnson,0.365
jeremy hill,0.4125
brandon marshall,0.470675
greg olsen,0.32093
deandre hopkins,0.415884
allen robinson,0.415206
mike wallace,0.376636
tennessee,0.4427
devonta freeman,0.347077
kelvin benjamin,0.353738
carlos hyde,0.338738
rashad jennings,0.282887
amari cooper,0.382916
tom brady,0.383388
tyler eifert,0.257475
thomas rawls,0.287475
terrelle pryor,0.257475
steve smith,0.254951
cam newton,0.254951
travis kelce,0.264575
