david johnson,0.56
jeremy hill,0.58
brandon marshall,0.532701
greg olsen,0.483721
deandre hopkins,0.463538
allen robinson,0.470825
mike wallace,0.426543
tennessee,0.490798
devonta freeman,0.438308
rashad jennings,0.254951
tevin coleman,0.264575
thomas rawls,0.282843
tom brady,0.331662
amari cooper,0.360555
