david johnson,0.49
jeremy hill,0.505
brandon marshall,0.456351
greg olsen,0.441861
deandre hopkins,0.411769
allen robinson,0.445412
mike wallace,0.438271
tennessee,0.520399
devonta freeman,0.344154
kelvin benjamin,0.342288
rashad jennings,0.261421
thomas rawls,0.33
tom brady,0.33411
amari cooper,0.326777
carlos hyde,0.273861
terrelle pryor,0.308221
